,compound,flashpoint,pure substance,smiles,source
360,diisopropylether,245.0,1,C(C)(C)OC(C)C,carroll11
361,butylmethylether,263.0,1,C(CCC)OC,carroll11
362,2-methyltetrahydrofuran,261.0,1,CC1OCCC1,carroll11
363,methyltert-pentylether,266.0,1,COC(C)(C)CC,carroll11
364,butylethylether,268.0,1,C(CCC)OCC,carroll11
365,cyclopentylmethylether,272.0,1,C1(CCCC1)OC,carroll11
366,di-sec-butylether,288.0,1,C(C)(CC)OC(C)CC,carroll11
367,cyclohexeneoxide,297.0,1,C12C(CCCC1)O2,carroll11
368,cyclohexylmethylether,294.0,1,C1(CCCCC1)OC,carroll11
369,dibutylether,298.0,1,C(CCC)OCCCC,carroll11
370,diisopentylether,319.0,1,C(CC(C)C)OCCC(C)C,carroll11
371,dipentylether,330.0,1,C(CCCC)OCCCCC,carroll11
372,diethoxymethane,268.0,1,C(C)OCOCC,carroll11
373,"1,1-dimethoxyethane",256.0,1,COC(C)OC,carroll11
374,"1,2-dimethoxyethane",271.0,1,COCCOC,carroll11
375,isopropylglycidylether,306.0,1,C(C)(C)OCC1CO1,carroll11
376,triethoxymethane,308.0,1,C(C)OC(OCC)OCC,carroll11
377,"1,3-dioxolane",267.0,1,O1COCC1,carroll11
378,"2-methyl-1,3-dioxolane",271.0,1,CC1OCCO1,carroll11
379,"1,4-dioxane",284.0,1,O1CCOCC1,carroll11
380,propanal,246.0,1,C(CC)=O,carroll11
381,butanal,266.0,1,C(CCC)=O,carroll11
382,pentanal,281.0,1,C(CCCC)=O,carroll11
383,hexanal,298.0,1,C(CCCCC)=O,carroll11
384,heptanal,313.0,1,C(CCCCCC)=O,carroll11
385,octanal,324.0,1,C(CCCCCCC)=O,carroll11
386,nonanal,336.0,1,C(CCCCCCCC)=O,carroll11
387,decanal,356.0,1,C(CCCCCCCCC)=O,carroll11
388,undecanal,368.0,1,C(CCCCCCCCCC)=O,carroll11
389,dodecanal,375.0,1,C(CCCCCCCCCCC)=O,carroll11
390,2-methylpropanal,254.0,1,CC(C=O)C,carroll11
391,acetone,253.0,1,CC(=O)C,carroll11
392,2-butanone,266.0,1,CC(CC)=O,carroll11
393,2-heptanone,312.0,1,CC(CCCCC)=O,carroll11
394,2-octanone,329.0,1,CC(CCCCCC)=O,carroll11
395,2-nonanone,341.0,1,CC(CCCCCCC)=O,carroll11
396,2-decanone,358.0,1,CC(CCCCCCCC)=O,carroll11
397,2-undecanone,362.0,1,CC(CCCCCCCCC)=O,carroll11
398,2-dodecanone,381.0,1,CC(CCCCCCCCCC)=O,carroll11
399,3-pentanone,280.0,1,CCC(CC)=O,carroll11
400,3-hexanone,296.0,1,CCC(CCC)=O,carroll11
401,3-heptanone,311.0,1,CCC(CCCC)=O,carroll11
402,3-octanone,324.0,1,CCC(CCCCC)=O,carroll11
403,3-nonanone,336.0,1,CCC(CCCCCC)=O,carroll11
404,3-undecanone,362.0,1,CCC(CCCCCCCC)=O,carroll11
405,3-methyl-2-butanone,272.0,1,CC(C(C)=O)C,carroll11
406,cyclobutanone,283.0,1,C1(CCC1)=O,carroll11
407,pinacolone,278.0,1,CC(C(C)(C)C)=O,carroll11
408,cyclopropylmethylketone,286.0,1,C1(CC1)C(=O)C,carroll11
409,2-methyl-3-pentanone,289.0,1,CC(C)C(CC)=O,carroll11
410,4-methyl-2-pentanone,287.0,1,CC(CC(C)=O)C,carroll11
411,2-ethylbutanal,294.0,1,C(C)C(C=O)CC,carroll11
412,3-methyl-2-pentanone,285.0,1,CC(C(C)=O)CC,carroll11
413,cyclopentanone,299.0,1,C1(CCCC1)=O,carroll11
414,3-ethylcyclopentanone,319.0,1,C(C)C1CC(CC1)=O,carroll11
415,"trans-3,4-dimethylcyclopentanone",314.0,1,C[C@@H]1CC(C[C@H]1C)=O,carroll11
416,2-butylcyclopentanone,341.0,1,C(CCC)C1C(CCC1)=O,carroll11
417,3-methylcyclopentanone,307.0,1,CC1CC(CC1)=O,carroll11
418,2-methylcyclopentanone,299.0,1,CC1C(CCC1)=O,carroll11
419,2-pentylcyclopentanone,351.0,1,C(CCCC)C1C(CCC1)=O,carroll11
420,"trans-2,4-dimethylcyclopentanone",315.0,1,C[C@@H]1C(C[C@H](C1)C)=O,carroll11
421,"2,2-dimethylcyclopentanone",306.0,1,CC1(C(CCC1)=O)C,carroll11
422,2-cyclopentylcyclopentanone,363.0,1,C1(CCCC1)C1C(CCC1)=O,carroll11
423,"2,4,4-trimethylcyclopentanone",316.0,1,CC1C(CC(C1)(C)C)=O,carroll11
424,3-tert-butylcyclopentanone,337.0,1,C(C)(C)(C)C1CC(CC1)=O,carroll11
425,cyclopentanecarboxaldehyde,301.0,1,C1(CCCC1)C=O,carroll11
426,5-methyl-2-hexanone,309.0,1,CC(CCC(C)=O)C,carroll11
427,cyclohexanone,316.0,1,C1(CCCCC1)=O,carroll11
428,2-methoxycyclohexanone,342.0,1,COC1C(CCCC1)=O,carroll11
429,3-methylcyclohexanone,321.0,1,CC1CC(CCC1)=O,carroll11
430,2-ethylcyclohexanone,332.0,1,C(C)C1C(CCCC1)=O,carroll11
431,2-isopropylcyclohexanone,338.0,1,C(C)(C)C1C(CCCC1)=O,carroll11
432,2-methylcyclohexanone,319.0,1,CC1C(CCCC1)=O,carroll11
433,4-methylcyclohexanone,321.0,1,CC1CCC(CC1)=O,carroll11
434,4-ethylcyclohexanone,336.0,1,C(C)C1CCC(CC1)=O,carroll11
435,4-propylcyclohexanone,359.0,1,C(CC)C1CCC(CC1)=O,carroll11
436,4-isopropylcyclohexanone,338.0,1,C(C)(C)C1CCC(CC1)=O,carroll11
437,5-methyl-3-heptanone,316.0,1,CC(CC(CC)=O)CC,carroll11
438,cyclohexanecarboxaldehyde,314.0,1,C1(CCCCC1)C=O,carroll11
439,2-ethylhexanal,319.0,1,C(C)C(C=O)CCCC,carroll11
440,4-octanone,318.0,1,CCCC(CCCC)=O,carroll11
441,4-nonanone,335.0,1,CCCC(CCCCC)=O,carroll11
442,4-decanone,344.0,1,CCCC(CCCCCC)=O,carroll11
443,4-undecanone,365.0,1,CCCC(CCCCCCC)=O,carroll11
444,diisobutylketone,322.0,1,C(C(C)C)C(=O)CC(C)C,carroll11
445,cycloheptanone,329.0,1,C1(CCCCCC1)=O,carroll11
446,2-ethylcycloheptanone,344.0,1,C(C)C1C(CCCCC1)=O,carroll11
447,5-methylcyclooctanone,344.0,1,CC1CCCC(CCC1)=O,carroll11
448,2-methylcyclooctanone,344.0,1,CC1C(CCCCCC1)=O,carroll11
449,5-nonanone,333.0,1,CCCCC(CCCC)=O,carroll11
450,2-tert-butylcyclohexanone,345.0,1,C(C)(C)(C)C1C(CCCC1)=O,carroll11
451,"3,3,5,5-tetramethylcyclohexanone",346.0,1,CC1(CC(CC(C1)(C)C)=O)C,carroll11
452,6-undecanone,361.0,1,CCCCCC(CCCCC)=O,carroll11
453,dimethylcarbonate,287.0,1,COC(OC)=O,carroll11
454,diethylcarbonate,306.0,1,C(C)OC(OCC)=O,carroll11
455,dipropylcarbonate,328.0,1,C(CC)OC(OCCC)=O,carroll11
456,allylethylcarbonate,319.0,1,C(C=C)CCOC([O-])=O,carroll11
457,ethanol,285.0,1,C(C)O,carroll11
458,1-propanol,296.0,1,C(CC)O,carroll11
459,1-butanol,307.0,1,C(CCC)O,carroll11
460,1-pentanol,322.0,1,C(CCCC)O,carroll11
461,1-hexanol,332.0,1,C(CCCCC)O,carroll11
462,1-heptanol,343.0,1,C(CCCCCC)O,carroll11
463,1-nonanol,371.0,1,C(CCCCCCCC)O,carroll11
464,1-decanol,381.0,1,C(CCCCCCCCC)O,carroll11
465,1-dodecanol,400.0,1,C(CCCCCCCCCCC)O,carroll11
466,1-undecanol,388.0,1,C(CCCCCCCCCC)O,carroll11
467,2-propanol,285.0,1,CC(C)O,carroll11
468,2-butanol,297.0,1,CC(CC)O,carroll11
469,2-pentanol,307.0,1,CC(CCC)O,carroll11
470,2-hexanol,319.0,1,CC(CCCC)O,carroll11
471,2-heptanol,332.0,1,CC(CCCCC)O,carroll11
472,2-octanol,345.0,1,CC(CCCCCC)O,carroll11
473,2-nonanol,355.0,1,CC(CCCCCCC)O,carroll11
474,2-decanol,358.0,1,CC(CCCCCCCC)O,carroll11
475,2-undecanol,380.0,1,CC(CCCCCCCCC)O,carroll11
476,2-dodecanol,386.0,1,CC(CCCCCCCCCC)O,carroll11
477,3-pentanol,306.0,1,CCC(CC)O,carroll11
478,3-hexanol,318.0,1,CCC(CCC)O,carroll11
479,3-heptanol,328.0,1,CCC(CCCC)O,carroll11
480,3-nonanol,352.0,1,CCC(CCCCCC)O,carroll11
481,3-decanol,372.0,1,CCC(CCCCCCC)O,carroll11
482,3-octanol,341.0,1,CCC(CCCCC)O,carroll11
483,tert-butylalcohol,284.0,1,C(C)(C)(C)O,carroll11
484,2-methyl-2-butanol,294.0,1,CC(C)(CC)O,carroll11
485,allylalcohol,295.0,1,C(C=C)O,carroll11
486,2-methyl-1-propanol,301.0,1,CC(CO)C,carroll11
487,3-methyl-2-butanol,300.0,1,CC(C(C)O)C,carroll11
488,2-methyl-3-pentanol,319.0,1,CC(C)C(CC)O,carroll11
489,2-methyl-1-butanol,316.0,1,CC(CO)CC,carroll11
490,3-methyl-1-butanol,316.0,1,CC(CCO)C,carroll11
491,4-methyl-2-pentanol,314.0,1,CC(CC(C)O)C,carroll11
492,3-methyl-2-pentanol,314.0,1,CC(C(C)O)CC,carroll11
493,cyclopentanol,324.0,1,C1(CCCC1)O,carroll11
494,2-methyl-1-pentanol,324.0,1,CC(CO)CCC,carroll11
495,2-ethyl-1-butanol,330.0,1,C(C)C(CO)CC,carroll11
496,4-methyl-1-pentanol,324.0,1,CC(CCCO)C,carroll11
497,3-methyl-1-pentanol,331.0,1,CC(CCO)CC,carroll11
498,cyclohexanol,336.0,1,C1(CCCCC1)O,carroll11
499,cyclopentylmethanol,335.0,1,C1(CCCC1)CO,carroll11
500,cis-2-methylcyclohexanol,332.0,1,C[C@@H]1[C@@H](CCCC1)O,carroll11
501,trans-2-methylcyclohexanol,332.0,1,C[C@H]1[C@@H](CCCC1)O,carroll11
502,trans-4-methylcyclohexanol,343.0,1,C[C@@H]1CC[C@H](CC1)O,carroll11
503,2-ethyl-1-hexanol,347.0,1,C(C)C(CO)CCCC,carroll11
504,cycloheptanol,344.0,1,C1(CCCCCC1)O,carroll11
505,"3,5,5-trimethyl-1-hexanol",353.0,1,CC(CCO)CC(C)(C)C,carroll11
506,"2,3-butanediol",358.0,1,CC(C(C)O)O,carroll11
507,"1,2-propanediol",372.0,1,C(C(C)O)O,carroll11
508,"1,2-butanediol",366.0,1,C(C(CC)O)O,carroll11
509,"1,2-ethanediol",381.0,1,C(CO)O,carroll11
510,"1,2-pentanediol",378.0,1,C(C(CCC)O)O,carroll11
511,"1,3-butanediol",382.0,1,C(CC(C)O)O,carroll11
512,"1,2-hexanediol",395.0,1,C(C(CCCC)O)O,carroll11
513,"1,4-butanediol",394.0,1,C(CCCO)O,carroll11
514,"1,5-pentanediol",402.0,1,C(CCCCO)O,carroll11
515,cyclooctanol,361.0,1,C1(CCCCCCC1)O,carroll11
516,aceticacid,313.0,1,C(C)(=O)O,carroll11
517,propionicacid,331.0,1,C(CC)(=O)O,carroll11
518,butanoicacid,342.0,1,C(CCC)(=O)O,carroll11
519,pentanoicacid,358.0,1,C(CCCC)(=O)O,carroll11
520,hexanoicacid,375.0,1,C(CCCCC)(=O)O,carroll11
521,heptanoicacid,382.0,1,C(CCCCCC)(=O)O,carroll11
522,2-methylpropanoicacid,332.0,1,CC(C(=O)O)C,carroll11
523,3-methylbutanoicacid,347.0,1,CC(CC(=O)O)C,carroll11
524,2-methylbutanoicacid,350.0,1,CC(C(=O)O)CC,carroll11
525,2-ethylbutanoicacid,360.0,1,C(C)C(C(=O)O)CC,carroll11
526,"3,3-dimethylbutanoicacid",361.0,1,CC(CC(=O)O)(C)C,carroll11
527,4-methylpentanoicacid,370.0,1,CC(CCC(=O)O)C,carroll11
528,2-methylpentanoicacid,364.0,1,CC(C(=O)O)CCC,carroll11
529,2-methylhexanoicacid,378.0,1,CC(C(=O)O)CCCC,carroll11
530,3-methylhexanoicacid,376.0,1,CC(CC(=O)O)CCC,carroll11
531,4-methylhexanoicacid,376.0,1,CC(CCC(=O)O)CC,carroll11
532,aceticanhydride,322.0,1,C(C)(=O)OC(C)=O,carroll11
533,butanoicanhydride,355.0,1,C(CCC)(=O)OC(CCC)=O,carroll11
534,pentanoicanhydride,374.0,1,C(CCCC)(=O)OC(CCCC)=O,carroll11
535,hexanoicanhydride,386.0,1,C(CCCCC)(=O)OC(CCCCC)=O,carroll11
536,heptanoicanhydride,403.0,1,C(CCCCCC)(=O)OC(CCCCCC)=O,carroll11
537,isobutanoicanhydride,340.0,1,C(C(C)C)(=O)OC(C(C)C)=O,carroll11
538,pivalicanhydride,336.0,1,C(C(C)(C)C)(=O)OC(C(C)(C)C)=O,carroll11
539,3-methylbutanoicanhydride,364.0,1,CC(CC(=O)OC(CC(C)C)=O)C,carroll11
540,isopropylamine,241.0,1,C(C)(C)N,carroll11
541,tert-butylamine,235.0,1,C(C)(C)(C)N,carroll11
542,propylamine,243.0,1,C(CC)N,carroll11
543,cyclopropylamine,248.0,1,C1(CC1)N,carroll11
544,N-methylisopropylamine,253.0,1,CNC(C)C,carroll11
545,diethylamine,250.0,1,C(C)NCC,carroll11
546,sec-butylamine,254.0,1,C(C)(CC)N,carroll11
547,allylmethylamine,265.0,1,C(C=C)CN,carroll11
548,isobutylamine,263.0,1,C(C(C)C)N,carroll11
549,butylamine,266.0,1,C(CCC)N,carroll11
550,cyclobutylamine,269.0,1,C1(CCC1)N,carroll11
551,diisopropylamine,266.0,1,C(C)(C)NC(C)C,carroll11
552,3-pentanamine,275.0,1,CCC(CC)N,carroll11
553,N-methylbutylamine,275.0,1,CNCCCC,carroll11
554,pentylamine,277.0,1,C(CCCC)N,carroll11
555,cyclopentylamine,285.0,1,C1(CCCC1)N,carroll11
556,dipropylamine,280.0,1,C(CC)NCCC,carroll11
557,hexylamine,300.0,1,C(CCCCC)N,carroll11
558,diisobutylamine,303.0,1,C(C(C)C)NCC(C)C,carroll11
559,heptylamine,317.0,1,C(CCCCCC)N,carroll11
560,dibutylamine,320.0,1,C(CCC)NCCCC,carroll11
561,2-ethyl-1-hexanamine,323.0,1,C(C)C(CN)CCCC,carroll11
562,octylamine,333.0,1,C(CCCCCCC)N,carroll11
563,nonylamine,347.0,1,C(CCCCCCCC)N,carroll11
564,1-decanamine,358.0,1,C(CCCCCCCCC)N,carroll11
565,N-ethylcyclohexanamine,318.0,1,C(C)NC1CCCCC1,carroll11
566,di-sec-butylamine,297.0,1,C(C)(CC)NC(C)CC,carroll11
567,(aminomethyl)cyclohexane,316.0,1,NCC1CCCCC1,carroll11
568,N-ethyl-N-methylethanamine,250.0,1,C(C)N(CC)C,carroll11
569,triethylamine,264.0,1,C(C)N(CC)CC,carroll11
570,tripropylamine,308.0,1,C(CC)N(CCC)CCC,carroll11
571,tributylamine,344.0,1,C(CCC)N(CCCC)CCCC,carroll11
572,N-ethyldimethylamine,237.0,1,C(C)N(C)C,carroll11
573,1-ethylpiperidine,291.0,1,C(C)N1CCCCC1,carroll11
574,diethylenetriamine,363.0,1,NCCNCCN,carroll11
575,"N,N-dimethylcyclohexylamine",314.0,1,CN(C)C1CCCCC1,carroll11
576,"1,2-ethanediamine",307.0,1,C(CN)N,carroll11
577,"1,3-propanediamine",321.0,1,C(CCN)N,carroll11
578,"N,N-dimethyl-1,3-propanediamine",305.0,1,CN(CCCN)C,carroll11
579,"N,N-dimethylformamide",330.0,1,CN(C=O)C,carroll11
580,"N,N-dimethylacetamide",339.0,1,CN(C(C)=O)C,carroll11
581,"N,N-diethylformamide",338.0,1,C(C)N(C=O)CC,carroll11
582,"N,N-diethylacetamide",349.0,1,C(C)N(C(C)=O)CC,carroll11
583,N-ethylformamide,359.0,1,C(C)NC=O,carroll11
584,N-methylformamide,371.0,1,CNC=O,carroll11
585,N-ethylacetamide,379.0,1,C(C)NC(C)=O,carroll11
586,N-butylacetamide,388.0,1,C(CCC)NC(C)=O,carroll11
587,"N,N-diisopropylformamide",348.0,1,C(C)(C)N(C=O)C(C)C,carroll11
588,acetonitrile,275.0,1,C(C)#N,carroll11
589,propionitrile,279.0,1,C(CC)#N,carroll11
590,butyronitrile,291.0,1,C(CCC)#N,carroll11
591,pentanenitrile,305.0,1,C(CCCC)#N,carroll11
592,hexanenitrile,320.0,1,C(CCCCC)#N,carroll11
593,heptanenitrile,331.0,1,C(CCCCCC)#N,carroll11
594,octanenitrile,347.0,1,C(CCCCCCC)#N,carroll11
595,nonanenitrile,355.0,1,C(CCCCCCCC)#N,carroll11
596,decanenitrile,365.0,1,C(CCCCCCCCC)#N,carroll11
597,"2,2-dimethylpropanenitrile",277.0,1,CC(C#N)(C)C,carroll11
598,isobutyronitrile,281.0,1,C(C(C)C)#N,carroll11
599,cyclopropanecarbonitrile,305.0,1,C1(CC1)C#N,carroll11
600,3-methylbutanenitrile,301.0,1,CC(CC#N)C,carroll11
601,"1,4-dicyanobutane",432.0,1,C(#N)CCCCC#N,carroll11
602,1-propanethiol,259.0,1,C(CC)S,carroll11
603,1-butanethiol,275.0,1,C(CCC)S,carroll11
604,1-pentanethiol,291.0,1,C(CCCC)S,carroll11
605,1-hexanethiol,303.0,1,C(CCCCC)S,carroll11
606,1-heptanethiol,319.0,1,C(CCCCCC)S,carroll11
607,1-octanethiol,341.0,1,C(CCCCCCC)S,carroll11
608,1-nonanethiol,352.0,1,C(CCCCCCCC)S,carroll11
609,1-decanethiol,372.0,1,C(CCCCCCCCC)S,carroll11
610,1-undecanethiol,382.0,1,C(CCCCCCCCCC)S,carroll11
611,2-butanethiol,250.0,1,CC(CC)S,carroll11
612,2-pentanethiol,288.0,1,CC(CCC)S,carroll11
613,2-methyl-2-propanethiol,249.0,1,CC(C)(C)S,carroll11
614,2-methyl-1-butanethiol,292.0,1,CC(CS)CC,carroll11
615,3-methyl-2-butanethiol,282.0,1,CC(C(C)S)C,carroll11
616,cyclopentanethiol,298.0,1,C1(CCCC1)S,carroll11
617,cyclohexanethiol,314.0,1,C1(CCCCC1)S,carroll11
618,3-ethyl-3-pentanethiol,307.0,1,C(C)C(CC)(CC)S,carroll11
619,2-methyl-2-pentanethiol,293.0,1,CC(C)(CCC)S,carroll11
620,3-hexanethiol,303.0,1,CCC(CCC)S,carroll11
621,dimethylsulfide,237.0,1,CSC,carroll11
622,diethylsulfide,263.0,1,C(C)SCC,carroll11
623,dipropylsulfide,301.0,1,C(CC)SCCC,carroll11
624,dibutylsulfide,333.0,1,C(CCC)SCCCC,carroll11
625,ethylmethylsulfide,255.0,1,C(C)SC,carroll11
626,tert-butylmethylsulfide,270.0,1,C(C)(C)(C)SC,carroll11
627,thiacyclopentane,286.0,1,S1CCCC1,carroll11
628,thiacyclohexane,294.0,1,S1CCCCC1,carroll11
629,di-tert-butylsulfide,300.0,1,C(C)(C)(C)SC(C)(C)C,carroll11
630,di-sec-butylsulfide,312.0,1,C(C)(CC)SC(C)CC,carroll11
631,diisopentylsulfide,350.0,1,C(CC(C)C)SCCC(C)C,carroll11
632,diallylsulfide,296.0,1,C(C=C)SCC=C,carroll11
633,allylethylsulfide,289.0,1,C(C=C)SCC,carroll11
634,allylpropylsulfide,302.0,1,C(C=C)SCCC,carroll11
635,1-chlorohexane,299.0,1,ClCCCCCC,carroll11
636,1-chloroheptane,314.0,1,ClCCCCCCC,carroll11
637,1-chlorooctane,331.0,1,ClCCCCCCCC,carroll11
638,1-chlorononane,347.0,1,ClCCCCCCCCC,carroll11
639,1-chlorodecane,356.0,1,ClCCCCCCCCCC,carroll11
640,2-chloropropane,241.0,1,ClC(C)C,carroll11
641,2-chlorobutane,258.0,1,ClC(C)CC,carroll11
642,2-chloropentane,274.0,1,ClC(C)CCC,carroll11
643,3-chloropropene,245.0,1,ClCC=C,carroll11
644,2-chloro-2-methylpropane,250.0,1,ClC(C)(C)C,carroll11
645,1-chloro-2-methylpropane,256.0,1,ClCC(C)C,carroll11
646,chlorocyclopentane,288.0,1,ClC1CCCC1,carroll11
647,chlorocyclohexane,301.0,1,ClC1CCCCC1,carroll11
648,"1,1-dichloropropane",280.0,1,ClC(CC)Cl,carroll11
649,"1,1-dichloroethane",263.0,1,ClC(C)Cl,carroll11
650,"1,2-dichloroethane",286.0,1,ClCCCl,carroll11
651,"1,2-dichloropropane",286.0,1,ClCC(C)Cl,carroll11
652,"1,3-dichloropropane",294.0,1,ClCCCCl,carroll11
653,bromoethane,253.0,1,BrCC,carroll11
654,1-bromopropane,269.0,1,BrCCC,carroll11
655,1-bromobutane,283.0,1,BrCCCC,carroll11
656,1-bromopentane,303.0,1,BrCCCCC,carroll11
657,1-bromohexane,320.0,1,BrCCCCCC,carroll11
658,1-bromoheptane,334.0,1,BrCCCCCCC,carroll11
659,1-bromooctane,351.0,1,BrCCCCCCCC,carroll11
660,2-bromopentane,294.0,1,BrC(C)CCC,carroll11
661,2-bromohexane,313.0,1,BrC(C)CCCC,carroll11
662,3-bromopentane,292.0,1,BrC(CC)CC,carroll11
663,bromocyclopentane,308.0,1,BrC1CCCC1,carroll11
664,3-bromohexane,313.0,1,BrC(CC)CCC,carroll11
665,bromocyclohexane,335.0,1,BrC1CCCCC1,carroll11
666,iodoethane,268.0,1,ICC,carroll11
667,2-iodobutane,297.0,1,IC(C)CC,carroll11
668,1-iodobutane,306.0,1,ICCCC,carroll11
669,2-iodopentane,318.0,1,IC(C)CCC,carroll11
670,iodocyclopentane,325.0,1,IC1CCCC1,carroll11
671,3-iodohexane,328.0,1,IC(CC)CCC,carroll11
672,1-iodohexane,334.0,1,ICCCCCC,carroll11
673,1-iodoheptane,352.0,1,ICCCCCCC,carroll11
674,1-iodooctane,368.0,1,ICCCCCCCC,carroll11
675,dimethyldisulfide,283.0,1,CSSC,carroll11
676,diethyldisulfide,312.0,1,C(C)SSCC,carroll11
677,dipropyldisulfide,339.0,1,C(CC)SSCCC,carroll11
678,di-tert-butyldisulfide,340.0,1,C(C)(C)(C)SSC(C)(C)C,carroll11
679,dibutyldisulfide,366.0,1,C(CCC)SSCCCC,carroll11
680,ethylpropyldisulfide,330.0,1,C(C)SSCCC,carroll11
681,nitrocyclohexane,354.0,1,[N+](=O)([O-])C1CCCCC1,carroll11
682,nitrocyclopentane,340.0,1,[N+](=O)([O-])C1CCCC1,carroll11
683,nitroethane,301.0,1,[N+](=O)([O-])CC,carroll11
684,2-nitropropane,301.0,1,[N+](=O)([O-])C(C)C,carroll11
685,1-nitropropane,307.0,1,[N+](=O)([O-])CCC,carroll11
686,1-nitrobutane,320.0,1,[N+](=O)([O-])CCCC,carroll11
687,1-nitropentane,334.0,1,[N+](=O)([O-])CCCCC,carroll11
688,1-nitrohexane,345.0,1,[N+](=O)([O-])CCCCCC,carroll11
689,2-nitropentane,319.0,1,[N+](=O)([O-])C(C)CCC,carroll11
690,ethylvinylether,228.0,1,C(C)OC=C,carroll11
691,allylamine,245.0,1,C(C=C)N,carroll11
692,acrolein,254.0,1,C(=O)C=C,carroll11
693,"2,3-dihydrofuran",249.0,1,O1CCC=C1,carroll11
694,propylvinylether,251.0,1,C(CC)OC=C,carroll11
695,allylethylether,253.0,1,C(C=C)OCC,carroll11
696,tert-butylvinylether,256.0,1,C(C)(C)(C)OC=C,carroll11
697,2-methyl-2-propenal,258.0,1,CC(C=O)=C,carroll11
698,3-chloro-2-methyl-1-propene,261.0,1,ClCC(=C)C,carroll11
699,"2,3-dihydro-5-methylfuran",261.0,1,CC1=CCCO1,carroll11
700,isobutylvinylether,264.0,1,C(C(C)C)OC=C,carroll11
701,diallylether,266.0,1,C(C=C)OCC=C,carroll11
702,allylpropylether,268.0,1,C(C=C)OCCC,carroll11
703,acrylonitrile,268.0,1,C(C=C)#N,carroll11
704,methylacrylate,270.0,1,COC(C=C)=O,carroll11
705,ethylacrylate,281.0,1,C(C)OC(C=C)=O,carroll11
706,4-bromo-1-butene,282.0,1,BrCCC=C,carroll11
707,ethylmethacrylate,292.0,1,C(C)OC(C(=C)C)=O,carroll11
708,methylmethacrylate,283.0,1,COC(C(=C)C)=O,carroll11
709,butylmethacrylate,322.0,1,C(CCC)OC(C(=C)C)=O,carroll11
710,isobutylmethacrylate,314.0,1,C(C(C)C)OC(C(=C)C)=O,carroll11
711,isopropenylacetate,283.0,1,C(=C)(C)CC(=O)[O-],carroll11
712,allylformate,279.0,1,C(C=C)C(=O)[O-],carroll11
713,allylacetate,284.0,1,C(C=C)CC(=O)[O-],carroll11
714,allylpropanoate,298.0,1,C(C=C)OC(CC)=O,carroll11
715,allylbutanoate,315.0,1,C(C=C)OC(CCC)=O,carroll11
716,trans-2-butenal,282.0,1,C(\C=C\C)=O,carroll11
717,3-iodo-1-propene,289.0,1,ICC=C,carroll11
718,3-buten-2-ol,293.0,1,CC(C=C)O,carroll11
719,vinylacetate,265.0,1,C(=C)CC(=O)[O-],carroll11
720,vinylpropanoate,279.0,1,C(=C)OC(CC)=O,carroll11
721,vinylbutanoate,293.0,1,C(=C)OC(CCC)=O,carroll11
722,2-butenenitrile,290.0,1,C(C=CC)#N,carroll11
723,diallyldisulfide,335.0,1,C(C=C)SSCC=C,carroll11
724,4-penten-1-ol,316.0,1,C(CCC=C)O,carroll11
725,3-butenenitrile,294.0,1,C(CC=C)#N,carroll11
726,propylacrylate,297.0,1,C(CC)OC(C=C)=O,carroll11
727,mesityloxide,298.0,1,C1(=C(C(=CC(=C1)C)C)OC1=C(C=C(C=C1C)C)C)C,carroll11
728,styrene,304.0,1,C=CC1=CC=CC=C1,carroll11
729,propylmethacrylate,308.0,1,C(CC)OC(C(=C)C)=O,carroll11
730,3-buten-1-ol,305.0,1,C(CC=C)O,carroll11
731,2-methyl-2-propen-1-ol,306.0,1,CC(CO)=C,carroll11
732,butylacrylate,310.0,1,C(CCC)OC(C=C)=O,carroll11
733,4-methylstyrene,319.0,1,CC1=CC=C(C=C)C=C1,carroll11
734,4-pentenylacetate,318.0,1,C(CCC=C)CC(=O)[O-],carroll11
735,5-hexen-1-ol,320.0,1,C(CCCC=C)O,carroll11
736,3-methylstyrene,321.0,1,CC=1C=C(C=C)C=CC1,carroll11
737,acrylicacid,327.0,1,C(C=C)(=O)O,carroll11
738,2-cyclohexen-1-one,329.0,1,C1(C=CCCC1)=O,carroll11
739,trans-2-hexenylacetate,331.0,1,C(=C\CCCC)/CC(=O)[O-],carroll11
740,N-vinyl-N-methylacetamide,336.0,1,C(=C)N(C(C)=O)C,carroll11
741,"3,7-dimethyl-6-octenal",351.0,1,CC(CC=O)CCC=C(C)C,carroll11
742,isophorone,357.0,1,O=C1C=C(CC(C)(C)C1)C,carroll11
743,2-ethylhexylacrylate,359.0,1,C(C)C(COC(C=C)=O)CCCC,carroll11
744,trans-2-pentenoicacid,375.0,1,C(\C=C\CC)(=O)O,carroll11
745,citronellylacetate,376.0,1,C(CC(C)CCC=C(C)C)CC(=O)[O-],carroll11
746,9-decen-1-ol,392.0,1,C(CCCCCCCC=C)O,carroll11
747,5-chloro-1-pentyne,288.0,1,ClCCCC#C,carroll11
748,2-propyn-1-ol,309.0,1,C(C#C)O,carroll11
749,methyl2-octynoate,362.0,1,COC(C#CCCCCC)=O,carroll11
750,"1,1-dichloroethene",248.0,1,ClC(=C)Cl,carroll11
751,fluorobenzene,258.0,1,FC1=CC=CC=C1,carroll11
752,"2,2-dichloropropane",268.0,1,ClC(C)(C)Cl,carroll11
753,4-fluorotoluene,285.0,1,FC1=CC=C(C)C=C1,carroll11
